text,date,category,processed_text
good to see my neighborhood doing what they can for #MexicoEarthquake and #PuertoRico https://t.co/UFObTKJMl1,23_9_2017,not_humanitarian,good to see my neighborhood doing what they can for mexicoearthquake and puertorico 
RT @rebecafarrera: Proud to be Mexican á¼Ÿ2á¼ŸD #MexicoCity #mexicoearthquake #ProudMexican https://t.co/BpbO1hPj4D,23_9_2017,not_humanitarian,rt proud to be mexican á¼ÿ á¼ÿd mexicocity mexicoearthquake proudmexican 
RT @rebecafarrera: Proud to be Mexican á¼Ÿ2á¼ŸD #MexicoCity #mexicoearthquake #ProudMexican https://t.co/BpbO1hPj4D,23_9_2017,not_humanitarian,rt proud to be mexican á¼ÿ á¼ÿd mexicocity mexicoearthquake proudmexican 
RT @rebecafarrera: Proud to be Mexican á¼Ÿ2á¼ŸD #MexicoCity #mexicoearthquake #ProudMexican https://t.co/BpbO1hPj4D,23_9_2017,not_humanitarian,rt proud to be mexican á¼ÿ á¼ÿd mexicocity mexicoearthquake proudmexican 
RT @rebecafarrera: Proud to be Mexican á¼Ÿ2á¼ŸD #MexicoCity #mexicoearthquake #ProudMexican https://t.co/BpbO1hPj4D,23_9_2017,not_humanitarian,rt proud to be mexican á¼ÿ á¼ÿd mexicocity mexicoearthquake proudmexican 
"Deadly Earthquake Could Cost Mexico US $10 Billion, One Percent of Its GDP https://t.co/atJFcw0wFt https://t.co/h1LEEHVH1v",23_9_2017,not_humanitarian,deadly earthquake could cost mexico us billion one percent of its gdp 
Live Updates: Yet Another Earthquake Hits Mexico On Saturday Morning https://t.co/qybuGscOr4 https://t.co/ZOg9A1vcr4,23_9_2017,other_relevant_information,live updates yet another earthquake hits mexico on saturday morning 
Breaking News: Second Earthquake Rattles Central Mexico in 4 Days. #Breakingâ€¦ https://t.co/1MxS2s7l8P https://t.co/6kGnyFcTJB,23_9_2017,other_relevant_information,breaking news second earthquake rattles central mexico in days breakingâ 
New 6.2-magnitude earthquake interrupts rescue efforts in Mexico https://t.co/YA8NYLOc5j https://t.co/3IvMBIyj9F,23_9_2017,rescue_volunteering_or_donation_effort,new magnitude earthquake interrupts rescue efforts in mexico 
#Hope in Action. Ready to go viral! Pray for world peace. #NorthKorea #Iran #USA #MexicoEarthquake https://t.co/2vkPUEMeT5,23_9_2017,not_humanitarian, hope in action ready to go viral pray for world peace northkorea iran usa mexicoearthquake 
Ottawa woman vacationing in Mexico now helping earthquake survivors https://t.co/XsnGp8WBy6 #ottnews #ottawa https://t.co/3pvv8K0VHQ,23_9_2017,rescue_volunteering_or_donation_effort,ottawa woman vacationing in mexico now helping earthquake survivors ottnews ottawa 
Mexico earthquake: Searches could last weeks https://t.co/XfPupND0M5 #latest #world #news https://t.co/3SC9zKZ7g0,23_9_2017,rescue_volunteering_or_donation_effort,mexico earthquake searches could last weeks latest world news 
Volunteers wait for their shift sorting through the debris of a collapsed building in Condesa. #MexicoEarthquake https://t.co/3E5OThmJYG,23_9_2017,rescue_volunteering_or_donation_effort,volunteers wait for their shift sorting through the debris of collapsed building in condesa mexicoearthquake 
RT @thejoshuablog: Via @RawStory: Another powerful earthquake jolts Mexico https://t.co/wpLeU177rc | #p2 #tcot https://t.co/iTd26zgpn8,23_9_2017,other_relevant_information,rt via another powerful earthquake jolts mexico tcot 
These women dressed up and were among dozens of volunteers running kids' activities in a park. #MexicoEarthquake https://t.co/6Y4zCvMpHB,23_9_2017,not_humanitarian,these women dressed up and were among dozens of volunteers running kids activities in park mexicoearthquake 
Intensity map of Mexico's earthquake https://t.co/w4kvLlbg7Z https://t.co/frJOARsjG0,23_9_2017,not_humanitarian,intensity map of mexico earthquake 
RT @DrSarahBHealthy: Mexico earthquake survivors face same health woes as 9/11 #healthnews https://t.co/Bzdsq2CdQt https://t.co/DseUODtfqV,23_9_2017,affected_individuals,rt mexico earthquake survivors face same health woes as healthnews 
Bridge twisted apart and homes toppled as ANOTHER powerful aftershock ravages earthquakeâ€¦ https://t.co/s2ANDqvTdm https://t.co/n1KEmmeCoL,23_9_2017,infrastructure_and_utility_damage,bridge twisted apart and homes toppled as another powerful aftershock ravages earthquakeâ 
Have You Seen This Dog? Mexicans Search for Missing #Pets https://t.co/h6CdLzUW3c #mexicoearthquake #dogs #news https://t.co/Dzm6L03ueg,23_9_2017,not_humanitarian,have you seen this dog mexicans search for missing pets mexicoearthquake dogs news 
Remember our brethren throughout the world tonight!! #MexicoEarthquake @HumaneRace https://t.co/qRGKhgA1ez,23_9_2017,not_humanitarian,remember our brethren throughout the world tonight mexicoearthquake 
Why the Mexico City Earthquake Shook Up Disaster Predictions https://t.co/eNnRiozKOU https://t.co/KcJQqn0Ze5,23_9_2017,infrastructure_and_utility_damage,why the mexico city earthquake shook up disaster predictions 
Estimated fatalities and economic losses of Mexico's 9/19/17 earthquakeâ€”via @USGS. https://t.co/NQ2Ny8dYwO,23_9_2017,other_relevant_information,estimated fatalities and economic losses of mexico earthquakeâ via 
"NEWS PHOTO OF THE DAY: New 6.1 Earthquake hits the already shook, Mexico. Details: https://t.co/yyxohpv2or https://t.co/cGuoOinMWy",23_9_2017,other_relevant_information,news photo of the day new earthquake hits the already shook mexico details 
Mexico City Quake Jolts Complacency Over Code Enforcement https://t.co/1eiw6Hqz4O https://t.co/6af8ZQs5Q6,23_9_2017,other_relevant_information,mexico city quake jolts complacency over code enforcement 
"His name is Eduardo ZÃ¡rate, and he is not handicapped! á½¤Fá¼¿Bá½„Fá¼¿Bá½„Fá¼¿Bá½„Fá¼¿Bá½„Fá¼¿Bá½„Fá¼¿Bá½„Fá¼¿B #MÃ©xicoEstÃ¡DePie #MexicoEarthquake á¼Ÿ2á¼ŸD https://t.co/zjX0OqsZ98",23_9_2017,other_relevant_information,his name is eduardo zã rate and he is not handicapped á½ fá¼ bá½ fá¼ bá½ fá¼ bá½ fá¼ bá½ fá¼ bá½ fá¼ bá½ fá¼ mã xicoestã depie mexicoearthquake á¼ÿ á¼ÿd 
"His name is Eduardo ZÃ¡rate, and he is not handicapped! á½¤Fá¼¿Bá½„Fá¼¿Bá½„Fá¼¿Bá½„Fá¼¿Bá½„Fá¼¿Bá½„Fá¼¿Bá½„Fá¼¿B #MÃ©xicoEstÃ¡DePie #MexicoEarthquake á¼Ÿ2á¼ŸD https://t.co/zjX0OqsZ98",23_9_2017,other_relevant_information,his name is eduardo zã rate and he is not handicapped á½ fá¼ bá½ fá¼ bá½ fá¼ bá½ fá¼ bá½ fá¼ bá½ fá¼ bá½ fá¼ mã xicoestã depie mexicoearthquake á¼ÿ á¼ÿd 
#Japan #Israel Thanks for coming to help #MexicoEarthquake https://t.co/4DsjUeI1S9,23_9_2017,rescue_volunteering_or_donation_effort, japan israel thanks for coming to help mexicoearthquake 
Volunteers taking donations for Mexico earthquake. Corner of Speedway and Grande. https://t.co/oBx37zUFJL,23_9_2017,rescue_volunteering_or_donation_effort,volunteers taking donations for mexico earthquake corner of speedway and grande 
Volunteers taking donations for Mexico earthquake. Corner of Speedway and Grande. https://t.co/oBx37zUFJL,23_9_2017,rescue_volunteering_or_donation_effort,volunteers taking donations for mexico earthquake corner of speedway and grande 
Volunteers taking donations for Mexico earthquake. Corner of Speedway and Grande. https://t.co/oBx37zUFJL,23_9_2017,rescue_volunteering_or_donation_effort,volunteers taking donations for mexico earthquake corner of speedway and grande 
Volunteers taking donations for Mexico earthquake. Corner of Speedway and Grande. https://t.co/oBx37zUFJL,23_9_2017,rescue_volunteering_or_donation_effort,volunteers taking donations for mexico earthquake corner of speedway and grande 
Over 138 Dead After Earthquake Rocks Mexico City https://t.co/bVqi6MoJK6 #supernepal https://t.co/a6bOiZIXZ2,23_9_2017,injured_or_dead_people,over dead after earthquake rocks mexico city supernepal 
Scientists say latest 6.1 aftershock in Mexico is not surprising https://t.co/PEq74Zw9lz #hot #news https://t.co/CQOaBVpdL2,23_9_2017,other_relevant_information,scientists say latest aftershock in mexico is not surprising hot news 
Family members of someone missing say the Lord's Prayer #MexicoEarthquake https://t.co/Y16X1qUpaq,23_9_2017,missing_or_found_people,family members of someone missing say the lord prayer mexicoearthquake 
"Third earthquake hits Mexico in September, this time of magnitude 6.8 https://t.co/m5BIzKSCNX https://t.co/z04PtZt2cF",23_9_2017,other_relevant_information,third earthquake hits mexico in september this time of magnitude 
Map showing the worst effects of the #MexicoEarthquake corresponding to original bed of Lake Texcoco. https://t.co/wZzLTjRHxa,23_9_2017,other_relevant_information,map showing the worst effects of the mexicoearthquake corresponding to original bed of lake texcoco 
Earthquake #mexico #hero #dogs #dogsonduty #superhero https://t.co/EOqmj78oOU,23_9_2017,not_humanitarian,earthquake mexico hero dogs dogsonduty superhero 
Mexico City Residents Face Housing Uncertainties After Earthquake https://t.co/iV00W1LwGf #world #news https://t.co/Ur5wBewh2F,23_9_2017,infrastructure_and_utility_damage,mexico city residents face housing uncertainties after earthquake world news 
RT @InHisGraceJ644: Another earthquake in Mexico. Praying no casualties!á½¤Fá¼¿B https://t.co/1fOFZS2yh1,23_9_2017,other_relevant_information,rt another earthquake in mexico praying no casualties á½ fá¼ 
The Earthquake Just Keeps Going in Mexico https://t.co/oqppRbeYiP #USNews #USRC https://t.co/WTl7fAhxe6,23_9_2017,other_relevant_information,the earthquake just keeps going in mexico usnews usrc 
Magnitude 6.1 aftershock hits Mexico as search for people and pets continues https://t.co/4EVl1V7flH à¸œà¹ˆà¸²à¸™ @Y7News https://t.co/3kGlJ0wnW2,23_9_2017,rescue_volunteering_or_donation_effort,magnitude aftershock hits mexico as search for people and pets continues à œà¹ˆà ²à 
Rescuers sing national anthem and fresh earthquake shakes Mexico https://t.co/SjItDLpqIR https://t.co/CGAOsyzviu,23_9_2017,other_relevant_information,rescuers sing national anthem and fresh earthquake shakes mexico 
"In Jojutla, Mexico, earthquake left hundreds homeless and hungry #TODAY https://t.co/jg6RFv8oHs https://t.co/iHUOYb0eEE",23_9_2017,affected_individuals,in jojutla mexico earthquake left hundreds homeless and hungry today 
Mexico City hit by fresh panic as aftershock rocks buildings https://t.co/VUcyFwE9Gq https://t.co/R4z4J6jaez,23_9_2017,other_relevant_information,mexico city hit by fresh panic as aftershock rocks buildings 
"Thank you Neil Fenton Fespa UK CEO for your support during earthquake in Mexico , FESPA MÃ©xico Rocks á½¢C@FESPAMexico https://t.co/rzhTVCtCrP",23_9_2017,rescue_volunteering_or_donation_effort,thank you neil fenton fespa uk ceo for your support during earthquake in mexico fespa mã xico rocks á½ 
"Watch some lucha for free, help kids in Mexico City https://t.co/PmaZ3eTIRO https://t.co/5hWty4j407",23_9_2017,rescue_volunteering_or_donation_effort,watch some lucha for free help kids in mexico city 
"Summary poster with technical info about Mexico earthquake of September 19, 2017 https://t.co/7R7bWCkE8n https://t.co/f9M2EqOx7H",23_9_2017,other_relevant_information,summary poster with technical info about mexico earthquake of september 
The flag on top of the collapsed building á¼Ÿ2á¼ŸDá½‰A #MexicoEarthquake https://t.co/ZACeKpF9OP,24_9_2017,infrastructure_and_utility_damage,the flag on top of the collapsed building á¼ÿ á¼ÿdá½ mexicoearthquake 
So much LOVE for #Frida - a true Hero â¤ï¸á½ƒE #Marine #Navy #RescueDog #MexicoEarthquake https://t.co/3PqvZZgJkV https://t.co/c0PmeoYQvU,24_9_2017,other_relevant_information,so much love for frida true hero â ï á½ƒe marine navy rescuedog mexicoearthquake 
Chicagoans collecting donations to send to Mexico earthquake victims https://t.co/KnC18gVn9g https://t.co/sSuJ0ffYEv,24_9_2017,rescue_volunteering_or_donation_effort,chicagoans collecting donations to send to mexico earthquake victims 
"#CNN's fake news story about a buried man from the #Mexico #earthquake, September 19, 2017 https://t.co/f5VnBq15SA",24_9_2017,not_humanitarian, cnn fake news story about buried man from the mexico earthquake september 
"#CNN's fake news story about a buried man from the #Mexico #earthquake, September 19, 2017 https://t.co/f5VnBq15SA",24_9_2017,not_humanitarian, cnn fake news story about buried man from the mexico earthquake september 
RT @WingsChronicles: á¼³FDrop &amp; Donate to the victims of Mexico Earthquake á¼³F#WINGSCHRONICLESINSG https://t.co/2pThuUBuhO,24_9_2017,rescue_volunteering_or_donation_effort,rt á¼³fdrop amp donate to the victims of mexico earthquake á¼³f wingschroniclesinsg 
Has end of world started for REAL? Panic as globe rocked by 20 earthquakes in 24 hours https://t.co/uspb0Ta8nv https://t.co/KdJ56siwKm,24_9_2017,not_humanitarian,has end of world started for real panic as globe rocked by earthquakes in hours 
Moment panicked residents flee as Mexico City hit by powerful earthquake aftershock #TODAY https://t.co/EEiIP3SfVy https://t.co/wGHYt3Nkos,24_9_2017,other_relevant_information,moment panicked residents flee as mexico city hit by powerful earthquake aftershock today 
Groves woman reconnects with brother after Mexico City's deadly earthquake https://t.co/7gBph9sjRO https://t.co/7kT16h6EBj,24_9_2017,not_humanitarian,groves woman reconnects with brother after mexico city deadly earthquake 
A team of American experts is in Mexico to assist with search and rescue efforts followingâ€¦ https://t.co/kK7WKmV3OP https://t.co/u5CRHxJ2mW,24_9_2017,rescue_volunteering_or_donation_effort, team of american experts is in mexico to assist with search and rescue efforts followingâ 
Oh sure because p.r being out of control and mexico being destroyed by an earthquake is not media content https://t.co/2Jmuyk3A1U,24_9_2017,not_humanitarian,oh sure because being out of control and mexico being destroyed by an earthquake is not media content 
Click HEREâ–¶ï¸https://t.co/admNnMr7tb #EU #News #EuropeUnion âž¡ï¸Mexico hit by a new 6.1-magnitude earthquake https://t.co/gERh0F1Wza,24_9_2017,not_humanitarian,click hereâ ï eu news europeunion âž ï mexico hit by new magnitude earthquake 
"Hey, world! This is the REAL #BatmanDay #MexicoEarthquake #MexicoEstaDePie https://t.co/CflGSm9lfi",24_9_2017,not_humanitarian,hey world this is the real batmanday mexicoearthquake mexicoestadepie 
RT @KXAN_News: Austin @Mexic_Arte museum collecting donations for Mexico after earthquake https://t.co/TOBVd2XThW https://t.co/buzoibctJ3,24_9_2017,rescue_volunteering_or_donation_effort,rt austin museum collecting donations for mexico after earthquake 
BREAKING: Mexico volcano 'erupts' AGAIN after deadly earthquake https://t.co/XOUg0vkLGZ https://t.co/8ppMDcZZoa,24_9_2017,other_relevant_information,breaking mexico volcano erupts again after deadly earthquake 
"RT @WtxNews: Weekly News Briefing: Â£1 coin, Mexico Earthquake, North Korea, Brexit &amp; Theâ€¦ https://t.co/yPa1qCebAk https://t.co/l7UgsDJ5XJ",24_9_2017,other_relevant_information,rt weekly news briefing â coin mexico earthquake north korea brexit amp theâ 
"Some of the coffins were blue, others white, all elaborately adorned. DETAILS: https://t.co/Qm1zzgfNiJ https://t.co/esT8yAChKN",24_9_2017,not_humanitarian,some of the coffins were blue others white all elaborately adorned details 
Breaking News: Third Large Quake in just over Two Weeks hits Mexico. #Mexicoâ€¦ https://t.co/VB3JtCRwze https://t.co/cVjAgoP8q1,24_9_2017,other_relevant_information,breaking news third large quake in just over two weeks hits mexico mexicoâ 
"@BatmanNewsCom ""If a kid receives this, tell him Batman sends it"" -aide for Mexico City earthquake victims https://t.co/fOB2Am5ThA",24_9_2017,not_humanitarian, if kid receives this tell him batman sends it aide for mexico city earthquake victims 
@realDonaldTrump What has the United States done? What can we do? #MexicoEarthquake https://t.co/Nt1h9s5Ifb,24_9_2017,not_humanitarian, what has the united states done what can we do mexicoearthquake 
New #Earthquake. 4.2 - 11km N of Union Hidalgo - #Mexico. 2017/09/24 02:03:35. #Temblor #Sismo https://t.co/4xuovooxgS,24_9_2017,other_relevant_information,new earthquake km of union hidalgo mexico temblor sismo 
"[USGS] M4.2 Sep-24 02:35:57 UTC, 11km N of Union Hidalgo, Mexico, Depth:39.83km, https://t.co/ZdJuQnXJyO #quake https://t.co/J0LObICW7H",24_9_2017,other_relevant_information, usgs sep utc km of union hidalgo mexico depth km quake 
Mexico Earthquake Relief Fund https://t.co/DZGQwxim3H #Jewish #SanDiego https://t.co/5PIIbhVPQn,24_9_2017,rescue_volunteering_or_donation_effort,mexico earthquake relief fund jewish sandiego 
Badass Rescue Dog Who Has Rescued 52 Lives Is Now Saving People Affected Byâ€¦ https://t.co/AIZPgsw7OI https://t.co/bcDfrjRKrk,24_9_2017,rescue_volunteering_or_donation_effort,badass rescue dog who has rescued lives is now saving people affected byâ 
I am blown away by how much my family in MÃ©xico has donated to the people in Morelos #mexicoearthquake https://t.co/37ItYx3Xsm,24_9_2017,rescue_volunteering_or_donation_effort, am blown away by how much my family in mã xico has donated to the people in morelos mexicoearthquake 
"RT @seismicupdate: USGS:M 4.1 - 51km WSW of Paredon, Mexico https://t.co/TI9Zqddj03 #earthquake https://t.co/7daCiCQvf3",24_9_2017,not_humanitarian,rt usgs km wsw of paredon mexico earthquake 
More BIG Love from Canadian @ShawnMendes á¼ž8á¼ž6 https://t.co/utsWZPlXua â¤ @KatherineDines #MexicoEarthquake https://t.co/b9xoTViJJS,24_9_2017,not_humanitarian,more big love from canadian á¼ž á¼ž â mexicoearthquake 
15 horrifying photos that reveal how bad the #MexicoCity earthquake really is https://t.co/f8QiaxN3Dg https://t.co/fBSsg5ztDM,24_9_2017,infrastructure_and_utility_damage, horrifying photos that reveal how bad the mexicocity earthquake really is 
Rescue Dog #Frida Saving Lives In Mexico. #over50 #MexicoEarthquake https://t.co/ULhckPQgUU,24_9_2017,rescue_volunteering_or_donation_effort,rescue dog frida saving lives in mexico over mexicoearthquake 
.@JapanEmb_Mexico á¼žFá¼Ÿ5 Dignity Japanese Rescuers Respect Victim of Earthquake in Mexico https://t.co/dEko34Zsja,24_9_2017,other_relevant_information, á¼žfá¼ÿ dignity japanese rescuers respect victim of earthquake in mexico 
"#NLshorts: Mexico: New earthquake measuring 6.1 felt, no new casualties so far https://t.co/bduYKMwMNR https://t.co/QJ4bO3qZAx",24_9_2017,other_relevant_information, nlshorts mexico new earthquake measuring felt no new casualties so far 
Mexico earthquake no match for modern auto industry https://t.co/Q0Y9g4DZVX https://t.co/jv1caAOMF9,24_9_2017,not_humanitarian,mexico earthquake no match for modern auto industry 
â˜¹ï¸á½£3 Another Strong #Quake Strikes #Mexico From The Weather Channel https://t.co/CucqGjYUOZ https://t.co/1THaqVLvV9,24_9_2017,other_relevant_information,â ¹ï á½ another strong quake strikes mexico from the weather channel 
"Death toll from #Mexico earthquake climbs to 307, with over half of victims coming in Mexico City https://t.co/cn4AZw7j3E",24_9_2017,injured_or_dead_people,death toll from mexico earthquake climbs to with over half of victims coming in mexico city 
"Despite tense relations, U.S. and Mexico come together for earthquake recovery https://t.co/MAEWVCdwI6 https://t.co/j5FSqczvnO",24_9_2017,other_relevant_information,despite tense relations and mexico come together for earthquake recovery 
2017 Central Mexico Earthquake | e4f.png FuseFace! - https://t.co/T59JV5bTYx https://t.co/3C3QAgo7MP,24_9_2017,other_relevant_information, central mexico earthquake png fuseface 
"A new, 6.1 earthquake sows panic in Mexico City, forcing a brief pause in ongoing rescue operations https://t.co/kC1fbebNDG",24_9_2017,rescue_volunteering_or_donation_effort, new earthquake sows panic in mexico city forcing brief pause in ongoing rescue operations 
BLOG | The Mexico earthquake taught me strangers can be wonderful people https://t.co/5hnjeCs4os https://t.co/929bZjmCQa,24_9_2017,other_relevant_information,blog the mexico earthquake taught me strangers can be wonderful people 
RT @JewishChron: .@WJRelief launches Mexico earthquake appeal https://t.co/IuNGWlNHKN https://t.co/1AVcwJQ0MK,24_9_2017,other_relevant_information,rt launches mexico earthquake appeal 
200K+ #Google searches 4 Mexico Earthquake 3h old https://t.co/oKHtlbuaEw https://t.co/mv05OhwfAG https://t.co/drpBoULvxw,24_9_2017,other_relevant_information, google searches mexico earthquake old 
Love them big bitches @JulietaVelezz what an amazing chick #MexicoEarthquake https://t.co/r3Oqs5KSFp,24_9_2017,not_humanitarian,love them big bitches what an amazing chick mexicoearthquake 
"Deadly aftershock, volcanic ash spread alarm in #Mexico https://t.co/kgVoYOivs5 https://t.co/yGCy5khW01",24_9_2017,other_relevant_information,deadly aftershock volcanic ash spread alarm in mexico 
Mexico may now have too much earthquake aid https://t.co/NFlxoozYh7 https://t.co/JUJCALkIR4,24_9_2017,other_relevant_information,mexico may now have too much earthquake aid 
RT @W7VOA: M6.2 #quake strikes #Mexico: https://t.co/i6A3ZjoUX8 https://t.co/vjNNgdyd1b,24_9_2017,other_relevant_information,rt quake strikes mexico 
Mexico Earthquake live video watch it via /r/combinedgifs https://t.co/LD1eUhFuI6 #funny #makemesmile https://t.co/friI2baTp4,24_9_2017,other_relevant_information,mexico earthquake live video watch it via combinedgifs funny makemesmile 
RT @EnockAnanda: WHY GOD JUDGED MEXICO SEVERELY MEXICO EARTHQUAKE PROPHECY FULFILLED- https://t.co/BcvTEiqLFZ* https://t.co/THaYS3zm8j,24_9_2017,not_humanitarian,rt why god judged mexico severely mexico earthquake prophecy fulfilled 
@RevistaEmpire Mr. Cavill this is Frida one of our real life Hero á½ƒE. What you think? https://t.co/aWSSsKNfpq https://t.co/Av8YxTaXGY,24_9_2017,not_humanitarian, mr cavill this is frida one of our real life hero á½ƒe what you think 
Weird â€˜Breathingâ€™ Road Seen In Aftermath Footage of Mexicoâ€™sÂ Earthquake https://t.co/iTAA2yh86i https://t.co/UoFmPbjFrC,24_9_2017,other_relevant_information,weird â breathingâ road seen in aftermath footage of mexicoâ sâ earthquake 
BRAVO MANAâ€™ !!!!! Thanks!!!! #Mana #MexicoEarthquake #FuerzaMexco https://t.co/sorQ5DOXTq,24_9_2017,not_humanitarian,bravo manaâ thanks mana mexicoearthquake fuerzamexco 
"Mexico, Post-Earthquake https://t.co/6sup4NPB5y #eventprof https://t.co/d4PQY57Pgd",24_9_2017,other_relevant_information,mexico post earthquake eventprof 
Giving a red Cross donation at The Dollar Tree. @RedCross #Hurricane #MexicoEarthquake https://t.co/kMm4Al4Lu5,24_9_2017,rescue_volunteering_or_donation_effort,giving red cross donation at the dollar tree hurricane mexicoearthquake 
Father-in-law of Mexico's Chief Rabbi killed in earthquake https://t.co/qg3yIImLRX via @ArutzSheva_En https://t.co/Fxkqa8lfC7,24_9_2017,injured_or_dead_people,father in law of mexico chief rabbi killed in earthquake via 
Volunteers filling semi trailer for Mexico earthquake relief https://t.co/rHt9ZzLeyH https://t.co/xmLr1CYie8,24_9_2017,not_humanitarian,volunteers filling semi trailer for mexico earthquake relief 
Earthquake shakes Mexico as it attempts to recover from quakes that killed 400 https://t.co/2SKdY8eqUM #Scotland https://t.co/SIIhkIdGIx,24_9_2017,injured_or_dead_people,earthquake shakes mexico as it attempts to recover from quakes that killed scotland 
Mexico Earthquake Today Matias Romero https://t.co/UVaZK1enCf https://t.co/E3LJb2K8Vk,24_9_2017,other_relevant_information,mexico earthquake today matias romero 
I will make this Gaga's fan @x_uns famous. He used the #Mexico #earthquake against who don't like Lady oVER https://t.co/MZFxSZIdfk,24_9_2017,not_humanitarian, will make this gaga fan famous he used the mexico earthquake against who don like lady over 
@CNN EPA head Scott Pruitt &amp; @realDonaldTrump #dotard twins #CNN #Maria #MexicoEarthquake #Healthcare #Trump #NKorea https://t.co/XNVd3II3jM,24_9_2017,not_humanitarian, epa head scott pruitt amp dotard twins cnn maria mexicoearthquake healthcare trump nkorea 
Guy in Mexico clearing rubble after the earthquake á½„Fá½„Fá½„Fá½„Fá½„Fá½„Fá½„F https://t.co/p4viwERczw,24_9_2017,infrastructure_and_utility_damage,guy in mexico clearing rubble after the earthquake á½ fá½ fá½ fá½ fá½ fá½ fá½ 
Mexico City @rtppt reporting from EUROVISION #LivePositions #MexicoEarthquake : https://t.co/R6Rpic45DA https://t.co/2PsIJKolwb,24_9_2017,other_relevant_information,mexico city reporting from eurovision livepositions mexicoearthquake 
Mexico City @rtppt reporting from EUROVISION #LivePositions #MexicoEarthquake : https://t.co/R6Rpic45DA https://t.co/2PsIJKolwb,24_9_2017,other_relevant_information,mexico city reporting from eurovision livepositions mexicoearthquake 
#EpicBundle &gt;&gt; New: Groupees - Mexico Earthquake Relief Bundle https://t.co/WbWkusasfK https://t.co/iTkq8axsUT,24_9_2017,rescue_volunteering_or_donation_effort, epicbundle gt gt new groupees mexico earthquake relief bundle 
WATCH: IDF in Mexico for Earthquake Aid Blow Shofar on Rosh Hashana #rt https://t.co/eclanB8Wka,24_9_2017,rescue_volunteering_or_donation_effort,watch idf in mexico for earthquake aid blow shofar on rosh hashana rt 
Mexico earthquake: Girl who captivated the nation never existed #News #World #Media https://t.co/cOgx5uOKCs https://t.co/EDI9O5z9IV,24_9_2017,not_humanitarian,mexico earthquake girl who captivated the nation never existed news world media 
â€˜We lost everything. But we will rebuildâ€™ https://t.co/CJz9gmuEYR https://t.co/3xu34edp1h,24_9_2017,infrastructure_and_utility_damage,â we lost everything but we will rebuildâ 
Jewish volunteers find body of missing rabbi in Mexico earthquake rubble https://t.co/YYrPZhSX87 https://t.co/phpzzGhLwJ,24_9_2017,injured_or_dead_people,jewish volunteers find body of missing rabbi in mexico earthquake rubble 
#Sismomexico2017 plus 3 days #motorcycles taking supplies to affected areas #MexicoEarthquake @insertcliches https://t.co/aDxOkz7wcs,24_9_2017,rescue_volunteering_or_donation_effort, sismomexico plus days motorcycles taking supplies to affected areas mexicoearthquake 
@BBCOne A citizen contributing to the #mexicoearthquake rescue efforts. #trueheroes https://t.co/6AdK4m4AHM,24_9_2017,rescue_volunteering_or_donation_effort, citizen contributing to the mexicoearthquake rescue efforts trueheroes 
#Israeli delegation continues search efforts in #Mexico City after deadly earthquake. https://t.co/nj0b86HNw4 https://t.co/bGzSY3SIyu,24_9_2017,missing_or_found_people, israeli delegation continues search efforts in mexico city after deadly earthquake 
Mexicans Dig Through Quake Rubble as Death Toll Passes 200 https://t.co/amMInGf2AJ https://t.co/3Zb35a7ZWA,24_9_2017,injured_or_dead_people,mexicans dig through quake rubble as death toll passes 
"Don't stop the search, reads a poster at 286 Alvaro Obregon. #MexicoEarthquake https://t.co/gkTBd7zkY5",24_9_2017,rescue_volunteering_or_donation_effort,don stop the search reads poster at alvaro obregon mexicoearthquake 
Read Full Article at https://t.co/ifcAknae3g https://t.co/OT8hEi0EVg https://t.co/NA8aXIEXak,24_9_2017,not_humanitarian,read full article at 
Third earthquake in Mexico this month results in 5 dead - #Australia First published on: DailyMail https://t.co/r4rt1oVLa3,24_9_2017,injured_or_dead_people,third earthquake in mexico this month results in dead australia first published on dailymail 
Another one earthquake. Hope everyone is okay in Mexico á¼Ÿ2á¼ŸD Stay safe ! Fuerza mexico á¼Ÿ2á¼ŸD https://t.co/HSYqeYRB3p,24_9_2017,not_humanitarian,another one earthquake hope everyone is okay in mexico á¼ÿ á¼ÿd stay safe fuerza mexico á¼ÿ á¼ÿd 
Mexico earthquake: Navy says no missing child in collapsed school https://t.co/ITfTalpgxz https://t.co/uOOigR1YhG,24_9_2017,missing_or_found_people,mexico earthquake navy says no missing child in collapsed school 
Body of rabbi pulled from Mexicoâ€™s earthquake rubble https://t.co/goKXrx6psm https://t.co/eB0NJPjkrJ,24_9_2017,injured_or_dead_people,body of rabbi pulled from mexicoâ earthquake rubble 
Missed it? Church-based charities provide earthquake relief in Mexico https://t.co/CpmBOlCZp7 #Catholic https://t.co/jKzV97omx3,24_9_2017,rescue_volunteering_or_donation_effort,missed it church based charities provide earthquake relief in mexico catholic 
Shawns such an amazing guy that donated Â£100k to Mexico after the Earthquake! He has such a good heart!â¤ https://t.co/Tg6gCmQWZL,24_9_2017,rescue_volunteering_or_donation_effort,shawns such an amazing guy that donated â to mexico after the earthquake he has such good heart â 
Tropical storm Pilar heads for devastated Mexico in latest shock weather warning https://t.co/Se798k4yMu https://t.co/Pm8zd6rYE0,24_9_2017,not_humanitarian,tropical storm pilar heads for devastated mexico in latest shock weather warning 
