text,date,category,processed_text
#Oxfam will assist #Iraq amid recent #earthquake - country director https://t.co/wrKg9ZdGeI https://t.co/TJurcdBHby,13_11_2017,rescue_volunteering_or_donation_effort, oxfam will assist iraq amid recent earthquake country director 
Officials in Iran and Iraq aid rushed to areas hit by deadly magnitude 7.3 earthquake https://t.co/Kx2ucbGMl3 https://t.co/earfqgBege,13_11_2017,rescue_volunteering_or_donation_effort,officials in iran and iraq aid rushed to areas hit by deadly magnitude earthquake 
Iran-Iraq Earthquake: Damages Caused By Last Night&amp;rsquo;S Earthquake (Sourced by ENEX) https://t.co/HFt2kD2JmH https://t.co/SkqydjevSL,13_11_2017,other_relevant_information,iran iraq earthquake damages caused by last night amp rsquo earthquake sourced by enex 
"More than 400 killed in Iran-Iraq quake, state media says https://t.co/6hMjDtGvEF https://t.co/mHJSlP1iWC",13_11_2017,injured_or_dead_people,more than killed in iran iraq quake state media says 
This Earthquake seems to be occurred on ZARGOS THRUST or on some of it off-Shoots near IRAN IRAQ BOUNDARY. https://t.co/DL7gP49zWn,13_11_2017,other_relevant_information,this earthquake seems to be occurred on zargos thrust or on some of it off shoots near iran iraq boundary 
Twitter erupts after Iran-Iraq earthquake https://t.co/oPUH56Lgyu https://t.co/2rhsYAhTZ6,13_11_2017,not_humanitarian,twitter erupts after iran iraq earthquake 
'We Saw Homes Collapse': Survivors Tell Of Terrifying Moment Earthquake Hit Iran https://t.co/YaNDEpfgkV https://t.co/PbgF5lzfnE,13_11_2017,affected_individuals, we saw homes collapse survivors tell of terrifying moment earthquake hit iran 
Big earthquake in my Iran. Help them to stand up soon. https://t.co/LiNKO2Cftj,13_11_2017,rescue_volunteering_or_donation_effort,big earthquake in my iran help them to stand up soon 
Big earthquake in my Iran. Help them to stand up soon. https://t.co/LiNKO2Cftj,13_11_2017,rescue_volunteering_or_donation_effort,big earthquake in my iran help them to stand up soon 
Big earthquake in my Iran. Help them to stand up soon. https://t.co/LiNKO2Cftj,13_11_2017,rescue_volunteering_or_donation_effort,big earthquake in my iran help them to stand up soon 
Big earthquake in my Iran. Help them to stand up soon. https://t.co/LiNKO2Cftj,13_11_2017,rescue_volunteering_or_donation_effort,big earthquake in my iran help them to stand up soon 
one of the painful picture of latest #earthquake in #iran. we pray for all of you people ❤️ #زلزله https://t.co/JQeBH9kICQ,13_11_2017,other_relevant_information,one of the painful picture of latest earthquake in iran we pray for all of you people زلزله 
Toronto Sign will be dimmed today to honour the tragic loss of life in Sunday's earthquake in Iraq and Iran. https://t.co/NLDmSmyI9G,13_11_2017,not_humanitarian,toronto sign will be dimmed today to honour the tragic loss of life in sunday earthquake in iraq and iran 
BREAKING: BILL GATES DEVELOPING SMART CITY AZ AGENDA 21 AND 7.3 EARTHQUAKE HITS IRAN… https://t.co/l2P1FzEhux https://t.co/IDL2NTUl8w,13_11_2017,not_humanitarian,breaking bill gates developing smart city az agenda and earthquake hits iran 
Prayers for those who suffering the natural disaster in Iran ἞E἟7 and Iraq ἞E἟6 ὤF❤️ #Earthquake https://t.co/m62gkENhp3,13_11_2017,not_humanitarian,prayers for those who suffering the natural disaster in iran and iraq ὤf earthquake 
"Donald Trump silent on deadly Iran-Iraq earthquake 24 hours after it happened, despite… https://t.co/0HJB1am668 https://t.co/9GeJa5uK0q",13_11_2017,not_humanitarian,donald trump silent on deadly iran iraq earthquake hours after it happened despite 
Israel shaken but not moved to action by deadly earthquake on Iran-Iraq border https://t.co/y4HmXrpnlB https://t.co/macdQep346,13_11_2017,other_relevant_information,israel shaken but not moved to action by deadly earthquake on iran iraq border 
How To Help Iran-Iraq Border Earthquake Victims Right Away https://t.co/djF9SxB46v https://t.co/TWXkFxKmZL,13_11_2017,rescue_volunteering_or_donation_effort,how to help iran iraq border earthquake victims right away 
Iran-Iraq earthquake: Social media images show tragic aftermath https://t.co/qHmxeDAU21 https://t.co/b5ouPB8nkq,13_11_2017,other_relevant_information,iran iraq earthquake social media images show tragic aftermath 
"Tune into #BBC world TV OS, talking about Iran #earthquake https://t.co/8aaJMNvoID",13_11_2017,not_humanitarian,tune into bbc world tv os talking about iran earthquake 
Most heartbreaking photo of the day. No words. #iraniraqearthquake https://t.co/InT7Fn23No https://t.co/7bTowVdh71,13_11_2017,other_relevant_information,most heartbreaking photo of the day no words iraniraqearthquake 
Alex Jones | A massive 7.3 magnitude earthquake which struck on... https://t.co/a3NPPnLab9 https://t.co/sqLoZPlDgC,13_11_2017,other_relevant_information,alex jones massive magnitude earthquake which struck on 
"Donald Trump is yet to address the deadly Iran-Iraq earthquake, but has had time to tweet https://t.co/Ja7ugokJ8B",13_11_2017,other_relevant_information,donald trump is yet to address the deadly iran iraq earthquake but has had time to tweet 
There Was A Major Earthquake On The Iran-Iraq Border &amp; Here's How You Can Help https://t.co/rpyYLPAExn https://t.co/9zWlLAfLjb,13_11_2017,other_relevant_information,there was major earthquake on the iran iraq border amp here how you can help 
Is it true that An earthquake will reach kuwait soon ??? @USGS @USGSLandCover https://t.co/lZGmpXh9kU,13_11_2017,not_humanitarian,is it true that an earthquake will reach kuwait soon 
Deacon is sad for the earthquake victims in Iraq. May God be with you. https://t.co/nr5uBAuTRj,13_11_2017,not_humanitarian,deacon is sad for the earthquake victims in iraq may god be with you 
Iraq: Relief International Assisting Earthquake-Affected Communities #humanitarian #newzealand #auckland https://t.co/pL2GA5WURg,13_11_2017,not_humanitarian,iraq relief international assisting earthquake affected communities humanitarian newzealand auckland 
#IranEarthquake: A united nation rising to help https://t.co/oXhxMY0R0m #PrayForIran #کرمانشاه https://t.co/5wNmI4TOSK,13_11_2017,rescue_volunteering_or_donation_effort, iranearthquake united nation rising to help prayforiran کرمانشاه 
Iran-Iraq earthquake live blog https://t.co/mrML1cuRJd https://t.co/29fs6Ve8LP,13_11_2017,not_humanitarian,iran iraq earthquake live blog 
Statement attributable to the @secgen on the earthquake in #Iran #HumanRights @UN https://t.co/Te4CVJ3sa8 https://t.co/tib6RdvIiK,13_11_2017,not_humanitarian,statement attributable to the on the earthquake in iran humanrights 
Iran-Iraq earthquake: ‘The villages have vanished’ https://t.co/ua4OkmuCI7 https://t.co/IaoUt3yC7S,13_11_2017,infrastructure_and_utility_damage,iran iraq earthquake the villages have vanished 
Iran #Earthquake very sad https://t.co/axekrQw8sp,13_11_2017,other_relevant_information,iran earthquake very sad 
Iran: Blood donors go all-out in Tehran for earthquake casualties https://t.co/Aiv5zYRQMF https://t.co/D7y9GYktZy,13_11_2017,rescue_volunteering_or_donation_effort,iran blood donors go all out in tehran for earthquake casualties 
A Massive Earthquake Has Killed Hundreds In Iraq And Iran | NBC News https://t.co/bsyVNj5XqQ #NewInVids https://t.co/Zw2asEoF1i,13_11_2017,injured_or_dead_people, massive earthquake has killed hundreds in iraq and iran nbc news newinvids 
Devastating blow to the people of #Iran &amp; #Iraq #earthquake https://t.co/JGjKvxt9a0,13_11_2017,not_humanitarian,devastating blow to the people of iran amp iraq earthquake 
#Earthquake near #Iraq - #iran border...and it is rising ...No of people who die is not confirmed yet..ὡEὡEὡE https://t.co/T0Vr3INKkV,13_11_2017,other_relevant_information, earthquake near iraq iran border and it is rising no of people who die is not confirmed yet ὡeὡeὡe 
"#Iran's @EtemadDaily front page: You're not alone, #Kermanshah. #earthquake https://t.co/xzBxVdPHTf",13_11_2017,other_relevant_information, iran front page you are not alone kermanshah earthquake 
"Iraq: War Ends, Then Earthquake By Abiodun Giwa https://t.co/xZt1GzTj7L https://t.co/tQfrWG65N8",13_11_2017,other_relevant_information,iraq war ends then earthquake by abiodun giwa 
Number Of Dead Rises Above 450 After Earthquake Strikes Iran And Iraq - NDTV https://t.co/ZGKMTgQfDC #news https://t.co/PmeOpuOGUw,13_11_2017,injured_or_dead_people,number of dead rises above after earthquake strikes iran and iraq ndtv news 
Travel:Tourism&gt; Massive 7.2 magnitude earthquake in Iran kills =&gt; https://t.co/KpzmTONC6W #Tourism https://t.co/n2bnoF0f04,13_11_2017,other_relevant_information,travel tourism gt massive magnitude earthquake in iran kills gt tourism 
Iran nuclear weapon detonation causes catastrophic 7.3 magnitude earthquake on 12 November 2017 https://t.co/uprYdvauVC,13_11_2017,other_relevant_information,iran nuclear weapon detonation causes catastrophic magnitude earthquake on november 
"Island resident feels earthquake hit, comes to aid of victims in Iran https://t.co/BRyG7ZdFKa #pei https://t.co/whBzccmzAM",13_11_2017,rescue_volunteering_or_donation_effort,island resident feels earthquake hit comes to aid of victims in iran pei 
Felt earthquake M4.1 strikes 49 km W of Sarpol-e Z̄ahāb (Iran) 58 min ago. Please report to: https://t.co/WXEzJwMqhB https://t.co/eenPNtE8O9,13_11_2017,other_relevant_information,felt earthquake strikes km of sarpol ahāb iran min ago please report to 
"Iran-Iraq Earthquake, NSA Leaks, Apple Face ID Hacked, and More #Security #safety https://t.co/Ahg1s2rX8R https://t.co/GU2MCc9IKX",13_11_2017,other_relevant_information,iran iraq earthquake nsa leaks apple face id hacked and more security safety 
pray to #kermanshah #IRAN ὢ2ὢ2 #earthquake . . . . https://t.co/6pQBRZ17PD,13_11_2017,other_relevant_information,pray to kermanshah iran ὢ ὢ earthquake 
pray to #kermanshah #IRAN ὢ2ὢ2 #earthquake . . . . https://t.co/6pQBRZ17PD,13_11_2017,other_relevant_information,pray to kermanshah iran ὢ ὢ earthquake 
pray to #kermanshah #IRAN ὢ2ὢ2 #earthquake . . . . https://t.co/6pQBRZ17PD,13_11_2017,other_relevant_information,pray to kermanshah iran ὢ ὢ earthquake 
pray to #kermanshah #IRAN ὢ2ὢ2 #earthquake . . . . https://t.co/6pQBRZ17PD,13_11_2017,other_relevant_information,pray to kermanshah iran ὢ ὢ earthquake 
@BBCBreaking @BBCWorld The edge of delight and tragedy Catch the moment u live #Iran #earthquake #sadness https://t.co/NQVvBFWYgl,13_11_2017,other_relevant_information, the edge of delight and tragedy catch the moment live iran earthquake sadness 
Massive Earthquake Strikes Iraq As Star Of Bethlehem Rises Over Israel https://t.co/b9MEDXiYfy https://t.co/tUS2oSsJPQ,13_11_2017,other_relevant_information,massive earthquake strikes iraq as star of bethlehem rises over israel 
#IranQuake #IraqEarthquake Daily map by @reliefweb https://t.co/g4YkVT8nK6 https://t.co/yr7RMdujUt,13_11_2017,not_humanitarian, iranquake iraqearthquake daily map by 
#Earthquake #Séisme #Irak #Iran - all My deep condolences - May God help them - (any Gods) #Solidarity https://t.co/MPNv7rxXt6,13_11_2017,not_humanitarian, earthquake séisme irak iran all my deep condolences may god help them any gods solidarity 
#Earthquake #Séisme #Irak #Iran - all My deep condolences - May God help them - (any Gods) #Solidarity https://t.co/MPNv7rxXt6,13_11_2017,not_humanitarian, earthquake séisme irak iran all my deep condolences may god help them any gods solidarity 
#Earthquake #Séisme #Irak #Iran - all My deep condolences - May God help them - (any Gods) #Solidarity https://t.co/MPNv7rxXt6,13_11_2017,not_humanitarian, earthquake séisme irak iran all my deep condolences may god help them any gods solidarity 
#Earthquake #Séisme #Irak #Iran - all My deep condolences - May God help them - (any Gods) #Solidarity https://t.co/MPNv7rxXt6,13_11_2017,not_humanitarian, earthquake séisme irak iran all my deep condolences may god help them any gods solidarity 
Click HERE➡️https://t.co/f6Dy9ZrFar #Finance #Politics #Business ▶️Iran-Iraq Earthquake Kills More Than 450 https://t.co/yNfVGeSFYU,13_11_2017,injured_or_dead_people,click here finance politics business iran iraq earthquake kills more than 
Rescue workers continue to search through rubble following earthquake in iran and iraq. https://t.co/e3hRhRc3AT https://t.co/r5MJV1hId3,13_11_2017,rescue_volunteering_or_donation_effort,rescue workers continue to search through rubble following earthquake in iran and iraq 
1/ Messages of solidarity from Mexico to Iran's earthquake victims in #SeeYouinIran https://t.co/60h14Y0IEx,13_11_2017,not_humanitarian, messages of solidarity from mexico to iran earthquake victims in seeyouiniran 
Bernie Sanders calls on Trump to help Iran after deadliest earthquake of 2017 https://t.co/FRalNUzpaa https://t.co/kSaW4l6g8V,14_11_2017,other_relevant_information,bernie sanders calls on trump to help iran after deadliest earthquake of 
Iran earthquake: Death tоll sоars tо mоre than 450 https://t.co/8EoDCDtBxv https://t.co/FNgpfzJFWC,14_11_2017,injured_or_dead_people,iran earthquake death tоll sоars tо mоre than 
"USGS:M 4.1 - 33km E of Al Miqdadiyah, Iraq https://t.co/jfTdk5VAWQ #earthquake https://t.co/UfJm4MU5BY",14_11_2017,not_humanitarian,usgs km of al miqdadiyah iraq earthquake 
Locke Middle School seismogram of M7.3 earthquake in Iraq on Nov 12 and M6.5 earthquake in Costa Rica on Nov 13. https://t.co/sxb27BY9ON,14_11_2017,other_relevant_information,locke middle school seismogram of earthquake in iraq on nov and earthquake in costa rica on nov 
"Turkey steps up to aid Iraq earthquake victims, fastest and largest action among any other country https://t.co/No22LJj29j",14_11_2017,rescue_volunteering_or_donation_effort,turkey steps up to aid iraq earthquake victims fastest and largest action among any other country 
"#Earthquake Detected! – M 4.5 – 5km WSW of Sarpol-e Zahab, Iran https://t.co/Kpaqsm7gos https://t.co/i6s42Mnxa2",14_11_2017,other_relevant_information, earthquake detected km wsw of sarpol zahab iran 
Iran ends rescue operations as toll in powerful earthquake reaches 450 https://t.co/nR3N7hSmZQ https://t.co/cNcEiCCQJt,14_11_2017,injured_or_dead_people,iran ends rescue operations as toll in powerful earthquake reaches 
Thinking of the ἞E἟7 Iran's and ἞E἟6 Iraq's victims of the earthquake .... https://t.co/p0460HFtep,14_11_2017,injured_or_dead_people,thinking of the iran and iraq victims of the earthquake 
FAQ on Iran Earthquake Relief https://t.co/3cId0TXJ68 https://t.co/uCdZz54FJa,14_11_2017,other_relevant_information,faq on iran earthquake relief 
"Iranians donate blood after a 7.3-magnitude #earthquake hits western Iran, November 13, 2017. https://t.co/S7L8Tf602R",14_11_2017,rescue_volunteering_or_donation_effort,iranians donate blood after magnitude earthquake hits western iran november 
https://t.co/qV7SzI8a6H Watch Now 330 Killed Earthquake 7.5 Magnitude In Iraq And Kuwait https://t.co/a2e8ASE1bY,14_11_2017,injured_or_dead_people, watch now killed earthquake magnitude in iraq and kuwait 
ICYMI: Earthquake aftershocks shake Iraq-Iran border https://t.co/WZwxxBWqay https://t.co/avMSkd9IGA,14_11_2017,other_relevant_information,icymi earthquake aftershocks shake iraq iran border 
"China offers aid to Iran, Iraq after earthquake kills over 400 https://t.co/res5vkA7ph https://t.co/k385Bwde8y",14_11_2017,rescue_volunteering_or_donation_effort,china offers aid to iran iraq after earthquake kills over 
Deadly Earthquake Hits Iran and Iraq | NBC Nightly News https://t.co/1dexMg0q3H https://t.co/y0wCvDdWFU,14_11_2017,other_relevant_information,deadly earthquake hits iran and iraq nbc nightly news 
Earthquake relief in Iran and Iraq a difficult task https://t.co/eYdgz4IDVi https://t.co/Y60HBBB8O0,14_11_2017,other_relevant_information,earthquake relief in iran and iraq difficult task 
"Iran-Iraq earthquake: 450 dead, 7,000 injured as Iranian rescue missions wind down https://t.co/IfAwYPwWeF https://t.co/EY1wzX6pa6",14_11_2017,injured_or_dead_people,iran iraq earthquake dead injured as iranian rescue missions wind down 
Heartbreaking image of my kind people from earthquake in kermanshah(iran) https://t.co/244jXsxuuh,14_11_2017,affected_individuals,heartbreaking image of my kind people from earthquake in kermanshah iran 
A terrifying chill runs down the spine seeing these images from earthquake-hit Iraq. God give them strength. https://t.co/CDx08WI1cM,14_11_2017,affected_individuals, terrifying chill runs down the spine seeing these images from earthquake hit iraq god give them strength 
A terrifying chill runs down the spine seeing these images from earthquake-hit Iraq. God give them strength. https://t.co/CDx08WI1cM,14_11_2017,affected_individuals, terrifying chill runs down the spine seeing these images from earthquake hit iraq god give them strength 
A terrifying chill runs down the spine seeing these images from earthquake-hit Iraq. God give them strength. https://t.co/CDx08WI1cM,14_11_2017,affected_individuals, terrifying chill runs down the spine seeing these images from earthquake hit iraq god give them strength 
Iran quake survivors endure second night without shelter see here &gt;&gt; https://t.co/shSuKTzeZc https://t.co/NmJmzZFNhP,14_11_2017,affected_individuals,iran quake survivors endure second night without shelter see here gt gt 
Quake leaves trail of death and destructions #Iraq #earthquake #Bahrain https://t.co/z2rvTluuBK https://t.co/T4NUJONCCc,14_11_2017,infrastructure_and_utility_damage,quake leaves trail of death and destructions iraq earthquake bahrain 
Iraq Earthquake: Middle East rocked by 7.3 magnitude #MiddleEastNews #BreakingNews #News https://t.co/8lwXrRij9V. https://t.co/eXfgiVjrKe,14_11_2017,other_relevant_information,iraq earthquake middle east rocked by magnitude middleeastnews breakingnews news 
Praying for earthquake victims &amp; their families in Iran &amp; Iraq. https://t.co/AOzHsDRKX1,14_11_2017,not_humanitarian,praying for earthquake victims amp their families in iran amp iraq 
Thousands of Iranians homeless after strong Iraq-Iran earthquake | https://t.co/8vlnpjVhe1 #PHNews https://t.co/9PpEnRme9o,14_11_2017,affected_individuals,thousands of iranians homeless after strong iraq iran earthquake phnews 
‘Buildings became coffins’: Rescuers hunt for survivors in Iran earthquake debris https://t.co/tbwMbUu4CR https://t.co/2ipfYcXroG,14_11_2017,rescue_volunteering_or_donation_effort, buildings became coffins rescuers hunt for survivors in iran earthquake debris 
Earthquake death toll reaches 450; Iran battles to shelter survivors https://t.co/raXCBDDAMy https://t.co/cf4IFmc9cL,14_11_2017,injured_or_dead_people,earthquake death toll reaches iran battles to shelter survivors 
S. Mohadjer @pars_quake and @uni_tue explains #Iran #Iraq #earthquake. @bbcpersian https://t.co/Ivtg2r7xMf https://t.co/IItpkisSj5,14_11_2017,not_humanitarian, mohadjer and explains iran iraq earthquake 
"Iran Kermanshah: Tagh Bostan 1500 years ago O God, allow the people of Kermanshah earthquake to suffer. https://t.co/RDhZF0EWke",14_11_2017,other_relevant_information,iran kermanshah tagh bostan years ago god allow the people of kermanshah earthquake to suffer 
God save all the people of the world from natural disasters. My country is Iran #earthquake in Kermanshah https://t.co/EBpz36Hqhz,14_11_2017,other_relevant_information,god save all the people of the world from natural disasters my country is iran earthquake in kermanshah 
Iran in Mourning After Earthquake that Killed 430 https://t.co/0zSZ87lmKR https://t.co/2SG4vfoXfP,14_11_2017,injured_or_dead_people,iran in mourning after earthquake that killed 
Iran Halts Earthquake Rescue Operations As Survivors Battle Hunger And Cold https://t.co/yITQrn47Ui https://t.co/Nnk5PNvjtp,14_11_2017,rescue_volunteering_or_donation_effort,iran halts earthquake rescue operations as survivors battle hunger and cold 
Iran Mourns Victims of Sunday's 7.3-Magnitude Earthquake https://t.co/Knq75Prioy #Middle_East https://t.co/SpqQsIV51q,14_11_2017,affected_individuals,iran mourns victims of sunday magnitude earthquake middle_east 
https://t.co/nPZr2bdspj Install #WordPress on VPS in a click https://t.co/8tiYFUnPSV #SEO #blog | How social media… https://t.co/niW4LDVpJv,14_11_2017,not_humanitarian, install wordpress on vps in click seo blog how social media 
US Condoles with Iran over Deadly Earthquake https://t.co/Vk4LVLSwkH https://t.co/9D4zt8KFYV,14_11_2017,other_relevant_information,us condoles with iran over deadly earthquake 
Aftermath of earthquake in Darbandikhan https://t.co/nq4Qini7Dk https://t.co/GCN8BXfQxe,14_11_2017,other_relevant_information,aftermath of earthquake in darbandikhan 
"Iraq, Earthquake on 12-11-2017, The damage that hit the castle of Shirwana archaeological in Kalar - Sulaymaniyah. https://t.co/zMMR1SmnXl",14_11_2017,infrastructure_and_utility_damage,iraq earthquake on the damage that hit the castle of shirwana archaeological in kalar sulaymaniyah 
"Iraq, Earthquake on 12-11-2017, The damage that hit the castle of Shirwana archaeological in Kalar - Sulaymaniyah. https://t.co/zMMR1SmnXl",14_11_2017,infrastructure_and_utility_damage,iraq earthquake on the damage that hit the castle of shirwana archaeological in kalar sulaymaniyah 
"Iraq, Earthquake on 12-11-2017, The damage that hit the castle of Shirwana archaeological in Kalar - Sulaymaniyah. https://t.co/zMMR1SmnXl",14_11_2017,infrastructure_and_utility_damage,iraq earthquake on the damage that hit the castle of shirwana archaeological in kalar sulaymaniyah 
"Iraq, Earthquake on 12-11-2017, The damage that hit the castle of Shirwana archaeological in Kalar - Sulaymaniyah. https://t.co/zMMR1SmnXl",14_11_2017,infrastructure_and_utility_damage,iraq earthquake on the damage that hit the castle of shirwana archaeological in kalar sulaymaniyah 
Earthquake destroys only hospital in worst hit area of Iran https://t.co/BFAwhQuFmn https://t.co/yRIFp5VQPz,14_11_2017,infrastructure_and_utility_damage,earthquake destroys only hospital in worst hit area of iran 
"12,000 Houses Destroyed by Earthquake in #Iran|ian #Kurdistan - #BasNews https://t.co/FPkvL0B4oV https://t.co/lwmJ0lunHD",14_11_2017,infrastructure_and_utility_damage, houses destroyed by earthquake in iran ian kurdistan basnews 
We're updating our live blog on the Iran-Iraq #earthquake. Check it out here: https://t.co/mtfY2pBokJ https://t.co/CieUtCcbpW,14_11_2017,other_relevant_information,we are updating our live blog on the iran iraq earthquake check it out here 
CAN YALL BELIEVE ENRIQUE IS THE OOOOOONLY CELEBRITY WHO SPOKE ABOUT THE EARTHQUAKE IN IRAN/IRAQ? https://t.co/sH3jEPpGuQ,14_11_2017,not_humanitarian,can yall believe enrique is the oonly celebrity who spoke about the earthquake in iran iraq 
Iran-Iraq Bоrder Earthquake Devastates Tоwn Targeted bу Saddam Hussein https://t.co/0gbZGe7SJa https://t.co/AWJhdXKAEw,14_11_2017,not_humanitarian,iran iraq bоrder earthquake devastates tоwn targeted bу saddam hussein 
"November 12, 2017 The strong earthquake on Iran-Iraq border killed about 450 people https://t.co/HCp7UcvPPY https://t.co/JiSbywYta8",14_11_2017,injured_or_dead_people,november the strong earthquake on iran iraq border killed about people 
Turkish Red Crescent cooperates with Iraqi Red Crescent in order to alleviate needs of earthquake victims in Iraq. https://t.co/ZXlxqeMYjv,14_11_2017,rescue_volunteering_or_donation_effort,turkish red crescent cooperates with iraqi red crescent in order to alleviate needs of earthquake victims in iraq 
Turkish Red Crescent cooperates with Iraqi Red Crescent in order to alleviate needs of earthquake victims in Iraq. https://t.co/ZXlxqeMYjv,14_11_2017,rescue_volunteering_or_donation_effort,turkish red crescent cooperates with iraqi red crescent in order to alleviate needs of earthquake victims in iraq 
Turkish Red Crescent cooperates with Iraqi Red Crescent in order to alleviate needs of earthquake victims in Iraq. https://t.co/ZXlxqeMYjv,14_11_2017,rescue_volunteering_or_donation_effort,turkish red crescent cooperates with iraqi red crescent in order to alleviate needs of earthquake victims in iraq 
Turkish Red Crescent cooperates with Iraqi Red Crescent in order to alleviate needs of earthquake victims in Iraq. https://t.co/ZXlxqeMYjv,14_11_2017,rescue_volunteering_or_donation_effort,turkish red crescent cooperates with iraqi red crescent in order to alleviate needs of earthquake victims in iraq 
[USAToday] Raw: Over 400 known dead in Iran earthquake https://t.co/hqjmwSSyua https://t.co/QXdCmHytEQ,14_11_2017,injured_or_dead_people, usatoday raw over known dead in iran earthquake 
@Iran #LOVE IS EVERYWHERE WE CAN. BE GOOD. ALLAH IS WATCHING NO HIGHER JUDGE THAN ALLAH. #EARTHQUAKE https://t.co/4yU7zBEyY3,14_11_2017,not_humanitarian, love is everywhere we can be good allah is watching no higher judge than allah earthquake 
"In pictures: Deadly earthquake jolts Iran, Iraq-https://t.co/D05zqoEyAA https://t.co/FhUnOzM8Hg",14_11_2017,other_relevant_information,in pictures deadly earthquake jolts iran iraq 
It fucking hurts when you can't do anything for your people .. واقعا خدایی هست ؟ #iranEarthquake #Iran #earthquake https://t.co/MQDfG2HKf4,14_11_2017,not_humanitarian,it fucking hurts when you can do anything for your people واقعا خدایی هست iranearthquake iran earthquake 
exclusive to odynaijaUpdate: Iran-Iraq Earthquake Kills at Least 430 https://t.co/MwXJWWX1GP https://t.co/m6ZoI0wk51,14_11_2017,injured_or_dead_people,exclusive to odynaijaupdate iran iraq earthquake kills at least 
"New story on NPR: After Deadly Earthquake, Iran Declares A National Day Of Mourning https://t.co/hGhPRNhJQx https://t.co/mm9NNEZBaZ",14_11_2017,other_relevant_information,new story on npr after deadly earthquake iran declares national day of mourning 
RT @thenews_intl: Magnitude 7.2 quake hits Iraq without reports of major damage https://t.co/8Jm1jXFbn0 https://t.co/zPrmjUuZWW,14_11_2017,other_relevant_information,rt magnitude quake hits iraq without reports of major damage 
Two Babies Born in Makeshift Hospital amid Iran Earthquake https://t.co/vaAyiSM5nc https://t.co/N8HX4KddqO,14_11_2017,other_relevant_information,two babies born in makeshift hospital amid iran earthquake 
President Xi sends condolences over earthquake along Iran-Iraq earthquake https://t.co/alJ1zagxJQ #XiJinping https://t.co/v1L8yt29uF,14_11_2017,other_relevant_information,president xi sends condolences over earthquake along iran iraq earthquake xijinping 
No action from Iran government and other countries to help recent earthquake in Iran because they are Kurds! https://t.co/a6k7puB3oe,14_11_2017,other_relevant_information,no action from iran government and other countries to help recent earthquake in iran because they are kurds 
No action from Iran government and other countries to help recent earthquake in Iran because they are Kurds! https://t.co/a6k7puB3oe,14_11_2017,other_relevant_information,no action from iran government and other countries to help recent earthquake in iran because they are kurds 
No action from Iran government and other countries to help recent earthquake in Iran because they are Kurds! https://t.co/a6k7puB3oe,14_11_2017,other_relevant_information,no action from iran government and other countries to help recent earthquake in iran because they are kurds 
No action from Iran government and other countries to help recent earthquake in Iran because they are Kurds! https://t.co/a6k7puB3oe,14_11_2017,other_relevant_information,no action from iran government and other countries to help recent earthquake in iran because they are kurds 
@statedeptspox My house wall after earthquake location Iraq Kirkuk https://t.co/PAtqunxZPV,14_11_2017,infrastructure_and_utility_damage, my house wall after earthquake location iraq kirkuk 
Quake kills 430 in Iranian border region rebuilt after war https://t.co/vupKQ1i1uK https://t.co/ghzamRSFTB,14_11_2017,injured_or_dead_people,quake kills in iranian border region rebuilt after war 
President Dr. Kerem Kinik in Darbendixan district of Iraq which suffered the most from the earthquake. https://t.co/RvvX9OxAt2,14_11_2017,other_relevant_information,president dr kerem kinik in darbendixan district of iraq which suffered the most from the earthquake 
President Dr. Kerem Kinik in Darbendixan district of Iraq which suffered the most from the earthquake. https://t.co/RvvX9OxAt2,14_11_2017,other_relevant_information,president dr kerem kinik in darbendixan district of iraq which suffered the most from the earthquake 
President Dr. Kerem Kinik in Darbendixan district of Iraq which suffered the most from the earthquake. https://t.co/RvvX9OxAt2,14_11_2017,other_relevant_information,president dr kerem kinik in darbendixan district of iraq which suffered the most from the earthquake 
Rouhani tours Iran earthquake devastation; death toll beyond 450 https://t.co/kluSsc02ij https://t.co/VwJx9yMteD,14_11_2017,injured_or_dead_people,rouhani tours iran earthquake devastation death toll beyond 
Iran-Iraq earthquake caught on live tv; heres more https://t.co/xa1zOGuUUF https://t.co/BqhnZPTPuH,14_11_2017,not_humanitarian,iran iraq earthquake caught on live tv heres more 
Iran: Survivors struggle in aftermath of year's most deadly earthquake - https://t.co/NvSfzIjJ2m https://t.co/jSs0B4PxMZ,14_11_2017,affected_individuals,iran survivors struggle in aftermath of year most deadly earthquake 
Earthquake hits Iran &amp; Iraq on Sunday 12 November 9.18pm local time! What Quran Says about the Judgement day? https://t.co/5HaPvLRKB2,14_11_2017,other_relevant_information,earthquake hits iran amp iraq on sunday november pm local time what quran says about the judgement day 
530 people dead in the Iraq-Iran border town earthquake with more bodies discovered. https://t.co/0Zbhi2hNKb,14_11_2017,injured_or_dead_people, people dead in the iraq iran border town earthquake with more bodies discovered 
If you wish to help the victims of the #Earthquake - you are welcome to make a donation! #Kurdistan #Iraq #Iran https://t.co/pDcwzVNHmT,14_11_2017,rescue_volunteering_or_donation_effort,if you wish to help the victims of the earthquake you are welcome to make donation kurdistan iraq iran 
"Rescuers Search Debris in Tragic Iran-Iraq Earthquake, https://t.co/emvtZuSpVt https://t.co/3FeR19q6Da",14_11_2017,rescue_volunteering_or_donation_effort,rescuers search debris in tragic iran iraq earthquake 
